date,year,month,month_name,quarter,entity,product,direction,programme,APP,ACH,ACC,APD,RE,FI,CO,APPROVAL_BROKEN,REALIZATION_BROKEN,REMOTE_RE
2023-10-01,2023,10,Oct,4,AIESEC in Chandigarh,GV,outgoing,oGV,0,1,0,0,1,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Chennai,GTa,incoming,iGTa,17,0,0,0,1,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Chennai,GV,incoming,iGV,6,4,2,1,0,1,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Chennai,GTa,outgoing,oGTa,55,0,0,0,0,1,1,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Chennai,GV,outgoing,oGV,6,2,2,0,0,1,1,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Closed [Dehradun],GV,incoming,iGV,9,4,4,0,0,0,0,13,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Closed [Dehradun],GV,outgoing,oGV,0,1,1,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Closed [Jodhpur],GTa,incoming,iGTa,10,1,0,0,1,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Closed [Jodhpur],GTe,incoming,iGTe,7,2,2,0,0,1,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Closed [Jodhpur],GV,incoming,iGV,4,1,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Closed [VIT],GTa,incoming,iGTa,0,0,0,0,0,0,0,7,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Closed [VIT],GTa,outgoing,oGTa,6,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Closed [VIT],GV,outgoing,oGV,8,7,7,0,2,1,1,22,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi IIT,GTa,incoming,iGTa,35,0,0,1,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi IIT,GTe,incoming,iGTe,5,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi IIT,GV,incoming,iGV,43,23,9,2,5,4,0,3,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi IIT,GTa,outgoing,oGTa,26,0,0,0,1,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi IIT,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi IIT,GV,outgoing,oGV,11,2,2,1,0,1,1,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi University,GTa,incoming,iGTa,25,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi University,GTe,incoming,iGTe,13,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi University,GV,incoming,iGV,1,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi University,GTa,outgoing,oGTa,53,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi University,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Delhi University,GV,outgoing,oGV,37,1,1,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Hyderabad,GTa,incoming,iGTa,0,0,0,0,0,0,0,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Hyderabad,GTe,incoming,iGTe,4,0,0,0,0,0,0,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Hyderabad,GV,incoming,iGV,5,4,2,1,0,0,0,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Hyderabad,GTa,outgoing,oGTa,13,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Hyderabad,GV,outgoing,oGV,6,3,1,0,0,1,1,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Indore,GTa,incoming,iGTa,13,0,0,0,1,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Indore,GTe,incoming,iGTe,11,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Indore,GTa,outgoing,oGTa,3,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Indore,GV,outgoing,oGV,6,1,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Jaipur,GTa,incoming,iGTa,0,0,0,0,0,0,0,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Jaipur,GV,incoming,iGV,43,17,7,2,2,11,11,18,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Jaipur,GV,outgoing,oGV,2,1,1,0,0,1,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Jalandhar,GTe,incoming,iGTe,3,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Jalandhar,GTa,outgoing,oGTa,20,1,1,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Jalandhar,GV,outgoing,oGV,1,1,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Kolkata,GTa,incoming,iGTa,8,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Kolkata,GV,outgoing,oGV,1,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Ludhiana,GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Ludhiana,GV,outgoing,oGV,1,2,1,1,0,0,0,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in M.A.H.E.,GTa,incoming,iGTa,17,2,1,0,0,3,2,6,0,0
2023-10-01,2023,10,Oct,4,AIESEC in M.A.H.E.,GV,incoming,iGV,0,1,1,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in M.A.H.E.,GTa,outgoing,oGTa,23,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in M.A.H.E.,GV,outgoing,oGV,13,1,1,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Mumbai,GTa,incoming,iGTa,37,5,4,2,2,3,0,3,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Mumbai,GTe,incoming,iGTe,3,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Mumbai,GV,incoming,iGV,44,36,17,5,1,9,3,21,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Mumbai,GTa,outgoing,oGTa,69,0,0,0,0,2,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Mumbai,GV,outgoing,oGV,28,16,15,9,2,0,0,3,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Navi Mumbai,GTa,incoming,iGTa,34,2,2,1,1,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Navi Mumbai,GTe,incoming,iGTe,11,1,1,1,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Navi Mumbai,GV,incoming,iGV,1,1,1,0,0,1,1,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Navi Mumbai,GTa,outgoing,oGTa,25,0,0,0,1,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Navi Mumbai,GV,outgoing,oGV,0,0,0,0,0,1,1,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Noida,GTa,outgoing,oGTa,4,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Noida,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Noida,GV,outgoing,oGV,2,0,0,0,0,0,0,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Patiala,GV,incoming,iGV,3,1,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Patiala,GTa,outgoing,oGTa,7,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Pune,GTa,incoming,iGTa,21,1,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Pune,GV,incoming,iGV,11,5,2,0,0,4,3,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Pune,GTa,outgoing,oGTa,31,1,1,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Pune,GTe,outgoing,oGTe,0,0,0,0,0,0,0,1,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Pune,GV,outgoing,oGV,3,0,2,3,0,1,0,0,1,0
2023-10-01,2023,10,Oct,4,AIESEC in Surat,GTa,incoming,iGTa,13,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Surat,GV,incoming,iGV,4,1,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Surat,GV,outgoing,oGV,0,0,0,0,0,4,3,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Vallabh Vidyanagar (VVN),GTa,outgoing,oGTa,2,1,1,1,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Visakhapatnam,GTa,incoming,iGTa,30,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Visakhapatnam,GTa,outgoing,oGTa,9,0,0,0,0,0,0,0,0,0
2023-10-01,2023,10,Oct,4,AIESEC in Visakhapatnam,GV,outgoing,oGV,3,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Ahmedabad,GTa,incoming,iGTa,3,0,0,1,0,1,1,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Ahmedabad,GV,incoming,iGV,24,10,5,0,0,0,0,0,1,0
2023-11-01,2023,11,Nov,4,AIESEC in Ahmedabad,GTa,outgoing,oGTa,18,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Ahmedabad,GTe,outgoing,oGTe,8,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Ahmedabad,GV,outgoing,oGV,11,8,8,4,0,1,1,8,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Bengaluru,GV,incoming,iGV,0,0,0,0,1,0,0,0,1,0
2023-11-01,2023,11,Nov,4,AIESEC in Bengaluru,GTa,outgoing,oGTa,15,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Bengaluru,GV,outgoing,oGV,1,0,0,0,0,1,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Bhopal,GTa,incoming,iGTa,1,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Chandigarh,GTe,incoming,iGTe,77,7,4,1,0,2,2,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Chandigarh,GV,incoming,iGV,2,0,0,0,0,0,0,1,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Chandigarh,GTa,outgoing,oGTa,24,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Chandigarh,GTe,outgoing,oGTe,2,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Chandigarh,GV,outgoing,oGV,2,0,0,0,0,1,1,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Chennai,GTa,incoming,iGTa,52,0,0,0,0,0,0,0,2,0
2023-11-01,2023,11,Nov,4,AIESEC in Chennai,GV,incoming,iGV,1,0,0,0,0,0,0,1,1,0
2023-11-01,2023,11,Nov,4,AIESEC in Chennai,GTa,outgoing,oGTa,51,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Chennai,GTe,outgoing,oGTe,2,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Chennai,GV,outgoing,oGV,7,5,3,2,0,0,0,1,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [Bhubaneswar],GTa,incoming,iGTa,3,0,0,0,0,0,0,0,1,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [Bhubaneswar],GTa,outgoing,oGTa,4,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [Bhubaneswar],GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [Dehradun],GV,incoming,iGV,18,7,5,0,0,0,0,4,1,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [Dehradun],GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [Jodhpur],GTe,incoming,iGTe,13,0,0,0,0,3,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [Jodhpur],GV,incoming,iGV,15,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [Jodhpur],GTa,outgoing,oGTa,8,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Closed [VIT],GV,outgoing,oGV,4,4,4,0,0,2,2,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi IIT,GTa,incoming,iGTa,37,2,1,1,2,0,0,1,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi IIT,GTe,incoming,iGTe,16,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi IIT,GV,incoming,iGV,71,45,25,12,0,4,0,4,2,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi IIT,GTa,outgoing,oGTa,29,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi IIT,GTe,outgoing,oGTe,2,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi IIT,GV,outgoing,oGV,11,4,3,2,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi University,GTa,incoming,iGTa,43,6,3,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi University,GTe,incoming,iGTe,23,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi University,GV,incoming,iGV,2,0,0,0,0,1,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi University,GTa,outgoing,oGTa,56,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi University,GTe,outgoing,oGTe,15,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Delhi University,GV,outgoing,oGV,0,0,0,0,0,0,0,3,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Hyderabad,GTe,incoming,iGTe,4,0,0,0,0,0,0,0,1,0
2023-11-01,2023,11,Nov,4,AIESEC in Hyderabad,GV,incoming,iGV,18,17,9,3,1,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Hyderabad,GTa,outgoing,oGTa,18,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Hyderabad,GV,outgoing,oGV,4,2,3,1,1,0,0,3,1,0
2023-11-01,2023,11,Nov,4,AIESEC in India National Office,GTa,outgoing,oGTa,0,0,0,0,2,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Indore,GTa,incoming,iGTa,4,2,2,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Indore,GTe,incoming,iGTe,17,0,0,0,0,0,0,0,1,0
2023-11-01,2023,11,Nov,4,AIESEC in Indore,GTa,outgoing,oGTa,3,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Indore,GV,outgoing,oGV,7,2,0,0,1,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Jaipur,GTa,incoming,iGTa,3,1,1,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Jaipur,GV,incoming,iGV,73,39,26,5,1,4,1,24,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Jaipur,GV,outgoing,oGV,1,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Jalandhar,GTa,incoming,iGTa,3,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Jalandhar,GTe,incoming,iGTe,0,0,0,0,0,1,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Jalandhar,GTa,outgoing,oGTa,11,0,0,1,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Jalandhar,GV,outgoing,oGV,14,1,2,2,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Kolkata,GTa,incoming,iGTa,26,2,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Kolkata,GV,outgoing,oGV,8,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Ludhiana,GTa,outgoing,oGTa,2,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Ludhiana,GV,outgoing,oGV,9,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in M.A.H.E.,GTa,incoming,iGTa,15,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in M.A.H.E.,GV,incoming,iGV,0,0,0,0,0,0,0,1,0,0
2023-11-01,2023,11,Nov,4,AIESEC in M.A.H.E.,GTa,outgoing,oGTa,34,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in M.A.H.E.,GTe,outgoing,oGTe,6,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in M.A.H.E.,GV,outgoing,oGV,3,2,1,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Mumbai,GTa,incoming,iGTa,10,2,2,1,1,0,0,0,1,0
2023-11-01,2023,11,Nov,4,AIESEC in Mumbai,GTe,incoming,iGTe,11,2,1,0,0,1,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Mumbai,GV,incoming,iGV,36,17,17,8,1,1,1,21,5,0
2023-11-01,2023,11,Nov,4,AIESEC in Mumbai,GTa,outgoing,oGTa,19,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Mumbai,GTe,outgoing,oGTe,7,0,0,0,1,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Mumbai,GV,outgoing,oGV,16,11,6,2,1,1,1,3,2,0
2023-11-01,2023,11,Nov,4,AIESEC in Navi Mumbai,GTa,incoming,iGTa,38,3,3,1,0,1,0,1,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Navi Mumbai,GTe,incoming,iGTe,17,0,0,0,0,1,1,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Navi Mumbai,GV,incoming,iGV,9,6,5,4,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Navi Mumbai,GTa,outgoing,oGTa,2,0,0,0,0,1,1,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Navi Mumbai,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Navi Mumbai,GV,outgoing,oGV,17,5,4,2,1,0,0,2,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Noida,GTa,outgoing,oGTa,9,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Noida,GV,outgoing,oGV,1,1,1,1,1,0,0,2,2,0
2023-11-01,2023,11,Nov,4,AIESEC in Patiala,GV,incoming,iGV,1,2,2,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Patiala,GTa,outgoing,oGTa,5,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Patiala,GV,outgoing,oGV,6,2,1,1,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Pune,GTa,incoming,iGTa,11,1,1,0,1,0,0,1,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Pune,GV,incoming,iGV,20,10,5,5,1,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Pune,GTa,outgoing,oGTa,10,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Pune,GV,outgoing,oGV,4,3,3,2,0,0,0,1,2,0
2023-11-01,2023,11,Nov,4,AIESEC in Surat,GTa,incoming,iGTa,7,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Surat,GV,incoming,iGV,6,1,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Surat,GTa,outgoing,oGTa,14,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Surat,GV,outgoing,oGV,0,0,0,0,0,0,0,2,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Vallabh Vidyanagar (VVN),GTa,outgoing,oGTa,4,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Visakhapatnam,GTa,incoming,iGTa,0,1,1,1,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Visakhapatnam,GTa,outgoing,oGTa,2,0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,Nov,4,AIESEC in Visakhapatnam,GV,outgoing,oGV,3,2,1,1,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Ahmedabad,GV,incoming,iGV,21,12,6,4,1,0,0,3,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Ahmedabad,GTa,outgoing,oGTa,24,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Ahmedabad,GTe,outgoing,oGTe,3,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Ahmedabad,GV,outgoing,oGV,4,2,2,2,2,0,0,4,1,0
2023-12-01,2023,12,Dec,4,AIESEC in Bengaluru,GTa,incoming,iGTa,2,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Bengaluru,GTa,outgoing,oGTa,12,0,0,0,1,1,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Bengaluru,GTe,outgoing,oGTe,8,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Bengaluru,GV,outgoing,oGV,2,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Chandigarh,GTa,incoming,iGTa,22,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Chandigarh,GTe,incoming,iGTe,69,9,3,3,0,2,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Chandigarh,GV,incoming,iGV,6,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Chandigarh,GTa,outgoing,oGTa,3,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Chennai,GTa,incoming,iGTa,24,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Chennai,GV,incoming,iGV,3,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Chennai,GTa,outgoing,oGTa,48,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Chennai,GV,outgoing,oGV,0,0,0,0,3,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Bhubaneswar],GTa,incoming,iGTa,1,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Bhubaneswar],GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Dehradun],GV,incoming,iGV,10,3,3,2,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Dehradun],GTa,outgoing,oGTa,4,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Jodhpur],GTa,incoming,iGTa,4,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Jodhpur],GTe,incoming,iGTe,10,0,0,0,0,1,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Jodhpur],GV,incoming,iGV,3,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Jodhpur],GTa,outgoing,oGTa,2,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [Jodhpur],GV,outgoing,oGV,4,2,2,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Closed [VIT],GV,outgoing,oGV,9,9,8,0,0,0,0,2,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi IIT,GTa,incoming,iGTa,52,4,3,2,0,1,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi IIT,GTe,incoming,iGTe,13,5,2,2,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi IIT,GV,incoming,iGV,29,13,5,3,5,1,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi IIT,GTa,outgoing,oGTa,35,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi IIT,GV,outgoing,oGV,6,2,1,1,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi University,GTa,incoming,iGTa,14,8,2,2,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi University,GTe,incoming,iGTe,20,1,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi University,GV,incoming,iGV,1,1,1,0,0,0,0,3,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi University,GTa,outgoing,oGTa,49,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi University,GTe,outgoing,oGTe,2,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Delhi University,GV,outgoing,oGV,0,0,0,0,1,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Hyderabad,GTe,incoming,iGTe,2,2,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Hyderabad,GV,incoming,iGV,15,11,5,2,0,1,0,1,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Hyderabad,GTa,outgoing,oGTa,19,1,1,1,1,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Hyderabad,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Hyderabad,GV,outgoing,oGV,0,3,1,1,1,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in India National Office,GTa,outgoing,oGTa,0,0,0,0,0,2,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Indore,GTa,incoming,iGTa,2,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Indore,GTe,incoming,iGTe,10,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Indore,GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Indore,GV,outgoing,oGV,15,3,3,2,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Jaipur,GTa,incoming,iGTa,7,0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,Dec,4,AIESEC in Jaipur,GV,incoming,iGV,40,16,13,4,0,1,1,1,0,0
